120	0.12	궁금하시죠? 유튜브 조회수 수익.
1839	1.84	저는 실제로도 아직까지도 이걸
3560	3.56	씁니다. 요거 요거 찍어 드세요.
5560	5.56	가입해 두면 이거 프럼프트 제가 다
6839	6.84	공개하거든요. 유튜브에 활용한 거.
8400	8.40	>> 네. 내가 사실 적어 보고서 부른 건
10800	10.80	맞아요.
11599	11.60	>> 그래서 이거 프럼프트 싹 긁으면
13920	13.92	동일한 결과물을 만들 수 있습니다.
18400	18.40	해당 영상 내 사용된 모든 프롬프트는
20960	20.96	하단의 고정 댓글에서 확인하실 수
23000	23.00	있습니다.
23640	23.64	>> 우선은 여러분의 레벨링을 알고 있으면
26760	26.76	제가 거기에 훨씬 더 맞춰서 할 수
28199	28.20	있다 보니까
28640	28.64	>> 물보세요. 나 몰라요. 얘네들이 뭘
30359	30.36	알고 있는지. 일단 제가 듣기로는
32559	32.56	여러분들이 아 그럭 정도는 써
34239	34.24	봤다라고 말씀을 그러면 최치피T
36440	36.44	재밌나를 제하고 하나라도 써 보셨다.
38920	38.92	이중에 두 개는 안다. 아 하나만
40719	40.72	아시는 분들 내려 주시면 돼요. 세
42559	42.56	개네 개 다섯 개. 다어
46960	46.96	>> AI 유튜버 하십시오. 네. [웃음]
50160	50.16	첫 번째는 심인데 어 저는 원래 이런
54199	54.20	식으로 영상 제약을 계속합니다. 아
57359	57.36	이것도 프로포즈에 썼던 영상이고요.이
61079	61.08	요거는 이미 보셨던 거고 요거는 제가
64239	64.24	만들어 놨는데 못 썼어요. 타이밍이
67320	67.32	좀 안 맞아 가지고 유튜브로 못
69000	69.00	올리고. 자, 이것도 제가 유튜브에
71159	71.16	올렸는데 이것도 뭐가 기회된다면 한번
73600	73.60	보여 드릴게요. 이미지 일관성이라고
75400	75.40	하면은 딱 두 개를 봅니다. 첫
77960	77.96	번째는 주인공. 두 번째는 장면.
80479	80.48	주인공의 이미지가
82920	82.92	우선 완벽하게 통제가 되어야 사람들의
85320	85.32	일관성을 머릿속으로 맥락을
86880	86.88	이해하고요. 두 번째는 장면입니다.
88600	88.60	자, 일반적으로 여러분들 캐릭터
90119	90.12	일관성 한번 유지해 보셨다 하시는 분
93320	93.32	계실까요?
94920	94.92	어떻게 유지하셨어요?
96320	96.32	>> 캐릭터 시트 뽑아 가지고 올리어.
99439	99.44	>> 어, 저 캐릭터 시트에 뭐가
101320	101.32	나오나요?
102759	102.76	>> 정면, 연모습, 뒷면 해서 이렇게 쭉
105119	105.12	돌리고
105960	105.96	>> 이건가요?
106960	106.96	>> 네. 그리고 표정들이랑 그리고 다른
109119	109.12	디테일한 부분들
110719	110.72	>> 이건가요?
112119	112.12	>> 그런 느낌으로
113159	113.16	>> 아 좋습니다. 자 이거 다 알려 드릴
115320	115.32	거예요. 첫 번째는 이렇게 뽑는게
117880	117.88	가장 단순한 방법입니다. 제가
119200	119.20	그로그로 제작했을 때는 이렇게 제작을
121719	121.72	했고요. 그다음으로 이거를 제작할 수
124640	124.64	있는 프로트를 알려 드릴 건데
126240	126.24	요겁니다. 굉장히 심플하죠? 그다음에
128280	128.28	이제 캐릭터 시트라고 일명 말을 하면
131239	131.24	이게 이제 2세대의 캐릭터
133160	133.16	시트입니다. 2세대라고 해봤자 불과
135080	135.08	한 두 달 전까지는 이게 굉장히
137280	137.28	유용하게 쓰였고요. 저는 실제로도
139519	139.52	아직까지도 이걸 씁니다. 요거 요거
141760	141.76	찍어 두세요.이 친구도 똑같은
144519	144.52	스타일로 하시면 이건 프롬프트가 더
146920	146.92	길어요. 더 긴데 사실 크게 달라지는
149319	149.32	건 없고 섹션 분류를 더 많이 해
150920	150.92	주는 겁니다. 섹션 분리를 더 많이
153160	153.16	해 줬기 때문에 다양한 장면 그리고
154879	154.88	심지어 뭐 이러한 부수적인 것까지
157720	157.72	잡아 주는 거고 이것도 카페에
160480	160.48	있습니다. 그래서 지금 시도에 보실
162840	162.84	분들은 여기 있거든요. 여기에
165760	165.76	들어가시면 여러분들 근데 이거 가입해
168519	168.52	두면 이거 프롬프트 제가 다
169480	169.48	공개하거든요. 유튜브에 활용한 거.
171200	171.20	>> 내가 사실 저거 보고서 부른 거는
173440	173.44	맞아요. 거 다 공개를 해 줘서다는
176840	176.84	다들 저러지는 않는 거
178200	178.20	>> 같더라고. 맞아요. 맞아요.
179360	179.36	일반적으로 이렇게 오픈 소스를
181000	181.00	공개하는 병원는 드니다. 근데 저는
184360	184.36	다 공개해요. 다 공개합니다.
185959	185.96	>> 그래서 아 저게 마음에 들어서
188239	188.24	불렀지.
190720	190.72	>> 비밀이 없구나.이 사람은네
192720	192.72	>> 비밀이 없습니다. 오히려 제가
194760	194.76	유튜브에 하는게 더 효율적인 작업인데
197599	197.60	오히려 저 같은 경우에는 더
199080	199.08	비율적으로 접하는 경우가 많아요.
200760	200.76	그건 그냥 제가
202760	202.76	>> 잘못하고 있는 거고. 근데 만약
204360	204.36	여러분들이 계속 이거를 연습하신다
206159	206.16	하면 더 효율적으로 시작할 수도
207440	207.44	있겠죠. 캐릭터 시트의 자세한 활용
209720	209.72	방법은 위의 영상에서 사용법을
212640	212.64	상세하게 공개해 두었으니 확인해
214640	214.64	보시죠.
215200	215.20	>> 그래서 이거 프롬프트 싹 긁으면
217519	217.52	동일한 결과물을 만들 수 있습니다.
219799	219.80	그리고 이제 게임 같은 경우에는 어
221280	221.28	이런 식으로 프로모 영상을 제작할
223120	223.12	수가 있습니다. 프로모 영상 같은
224360	224.36	경우에는 이미 상업명으로 많이 쓰죠.
226720	226.72	마코퀄리티 막 NC소프트에서 제작하는
228879	228.88	그런 게임 용으로는 쓰지 않지만 어
231040	231.04	여러분들 유튜브 쇼츠보다가 뜨는 광고
233159	233.16	있죠? 대부분 AI로 제작을 하고
234959	234.96	있죠. 그래서 그 정도는 어 제작이
236799	236.80	가능하다고 보시면 되겠습니다. 어
237920	237.92	이것도 영상 한번 보여 드린게 최감이
240159	240.16	확대되겠죠? 항상 보여 드릴게요.
241879	241.88	이거는 제가 최근에 영상에 공개했던
243480	243.48	건데 이거 한번 보여 드릴게요.
264400	264.40	>> 우리 목표 살짝 이런 건데 내가
266000	266.00	기대하는 거 여러분들. 아, 이런
268479	268.48	거는 이제 요즘 뭐 딸각으로 되는
270280	270.28	시대가 됐으니까 포트폴리오 만드는
272600	272.60	데는 좀 충분하지 않을까 생각이
274000	274.00	듭니다.
275080	275.08	>> 다들 게임을 지금 기획을 하고
276600	276.60	있거든요. 본인 본인 게임에
279479	279.48	>> 이제 [콧방귀] 영상을 우리는 필요한
281639	281.64	거예요. 게임 플레이 영상도 중요하고
284639	284.64	또는 프로모 영상이 있어도 되고 뭐
287199	287.20	둘 중에 하나는 꼭 하자라고 저희가
289320	289.32	얘기를 하고 있으니까 기획을 기회가
291440	291.44	>> 그죠? 그러면 이것도 프롬프트까지
293720	293.72	알려 드리겠습니다.
311039	311.04	어떤가요? 이거 뭔가 잘못됐죠?
314840	314.84	>> 이게 이렇게 만들어지면 안 되는데.
316240	316.24	맞죠?
316919	316.92	>> 음.
317440	317.44	>> 이게 프롬프트 하나로 만들어진
318800	318.80	거예요. 그 첫 번째 이미지는 뭐로
320639	320.64	만들까요? 자, 요즘 이제 트랜들
322880	322.88	알고 계시다 하시 분들은 아실 수
324680	324.68	있는데 혹시 아시는 분 있으실까요?
327759	327.76	요거 채피트로 만든 겁니다. 네.
330039	330.04	>> 이거 채치피트로 이미지로 만들 수가
331759	331.76	있습니다.
332759	332.76	>> 여러분들 지금까지 최치피 계속
334720	334.72	무시하셨지만이 채치피트가 이제 그냥
337280	337.28	앞살했습니다. 앞살. 그래서이 첫
339319	339.32	번째 이미지는 채치피트로 만들고요.
341120	341.12	한번 만든 이미지를 보여 드리면
344680	344.68	이렇게 이미지를 먼저 뽑는 겁니다.
346479	346.48	첫 프레임. 그다음에 이제 그걸
348000	348.00	첨부하고 이제 시덴스로 영상을 작업을
350039	350.04	하는 겁니다. 시덴스는 맞추셨습니다.
352160	352.16	자, 이런 거를 제작하기 어려울 것
354080	354.08	같다. 지금 현시점 제일 좋은 건
356479	356.48	채pt 이미지에다가 시트링 저 쓰는
358840	358.84	겁니다. 그래서 최치T로 이런
360919	360.92	이미지를 다 뽑을 수가 있어요.
363919	363.92	그리고 영상 프롬트로 이거 넣으면
366039	366.04	됩니다.
367759	367.76	그러면 아까 봤던 공용이 날아다니는
