80	0.08	최근에 케이팝 쪽으로 재밌는 소식이
1920	1.92	나왔습니다. 피프티프티라는 걸그룹이
3919	3.92	있거든요. 처음 들어보신 분들이 많을
5640	5.64	건데 저도 주변에 한번 물어봐도 아는
7560	7.56	사람이 하나도 없어요. 한국에서는
8920	8.92	인지도가 아직은 없는데 재밌는게
10639	10.64	글로벌에서는 반응이 굉장히 좋습니다.
12679	12.68	K팝이 잘 되는게 요즘은 조금 흔하다
14400	14.40	보니까 별 감흥도 없고 국봉도 잘 안
16520	16.52	되는데 이번 거는 조금 특이해요.이
18439	18.44	그룹이 중소 기획사에서 나왔거든요.
20160	20.16	그런 거 치고는 꽤나 먹혔든 수준도
22039	22.04	아니고 개형 계획사보다 훨씬 더 좋은
23920	23.92	성과를 내고 있어요. 미국에서 그리고
25720	25.72	글로벌에서 뭘 보고 이렇게 판단을
27279	27.28	하냐? 당연하게도 미국의 빌보드에
28960	28.96	입성을 했습니다. 빌보드 중에서도
30800	30.80	마이너한 차트가 아니라 제일 메인이
32680	32.68	되는 차트에 들어갔어요. 빌보드 핫백
34360	34.36	차트라고 전 세계에서 가장 메이저한
36239	36.24	차트죠. 곡은 이제 큐피드라는 곡으로
38000	38.00	들어갔는데 그냥 들어간 것도 아니고
40000	40.00	엄청나게 빨리 들어갔어요. 그룹이
41440	41.44	대비한지 4개월 만에 입성했습니다.
43239	43.24	이게 역대케팝 중에서 제일 빠른
45039	45.04	거라고 해. 최단 기간에 빌보드에
46640	46.64	입성한 그룹이 된 거죠. 그 전에
48239	48.24	최고 기록은 뉴진스가 세운 건데이
50000	50.00	뉴진스를 넘은 겁니다. 지금 한국에서
51879	51.88	화재성이 제일 큰 뉴진스를 한국인들이
54000	54.00	모르는 중소 그룹이 넘은 거예요.이
55760	55.76	무슨 일이야 이게? 이게 빨리만
57160	57.16	들어간 것도 아니에요. 오랫동안
58640	58.64	들어가 있습니다. 차트에 들어가서
60079	60.08	나올 생각을 안 해요. 제가 보고
61440	61.44	있는 시점에서는 이미 10주가
62879	62.88	넘었거든요. 캠핑을 하고 있어요.
64239	64.24	세간살이 다 들여 놓고 중소 계획
65680	65.68	살아서 캠핑 장비도 부족할 텐데
67159	67.16	이것도 역대 최장 기간이에요. 걸그룹
68759	68.76	중에서는 보이 그룹까지 가면은
70080	70.08	BTS가 있다 보니까 보이 그룹은
71520	71.52	빼고 원래 걸그룹 최고 기록을
72960	72.96	블랙핑크가 세웠거든요. 지금
74280	74.28	글로벌에서는 블랙핑크가 넘사벽이라고
76000	76.00	하는데 이런 블랙핑크의 기록마저
77680	77.68	깨버린 겁니다. 최고위는 12권까지
79759	79.76	찍었던 거 같아요. 참고로이 빌보드
81280	81.28	핫백 차트는 미국 안에서만 집계를
83079	83.08	하고 있기 때문에이 차트에 올랐다는
85000	85.00	거는 미국인들이 많이들은 곡이다.
86680	86.68	이런 의미가 있거든요. 근데 이거
87920	87.92	말고도 차트가 또 있어요. 빌보드
89640	89.64	글로벌이라고 이거는 전 세계를
91280	91.28	대상으로 집계를 하고 있는데 여기서이
93159	93.16	큐피드가요. 전체 2등을 찍었습니다.
95079	95.08	특히 미국을 제외하면은 아예 1등까지
97159	97.16	나와요. 지금 전 세계에서 제일 잘
98600	98.60	나가는 노래라는 거예요. 뭐
99680	99.68	영국에서도 12권 안에 들어갔다
101320	101.32	그러고 스포티파이에서도 전체 2등을
103360	103.36	찍었다 그러고 유튜브 공식 계정까지
105000	105.00	언급을 하고 있어요. 뮤비에다가 직접
106880	106.88	댓글까지 달고 있습니다. 틱톡에서도
108600	108.60	공식적으로 언급을 하고 있고 지금
110000	110.00	현재 전 세계적으로 제일 많이 듣고
111920	111.92	제일 화재성이 큰케팝이라고 볼 수
113719	113.72	있어요. 아 근데 우리는 처음 듣는
115360	115.36	그룹이고 노래란 말이야. 이케팝인데
117200	117.20	우리 한국인들이 제일 몰라요. 어떻게
118759	118.76	된 거지? 아. 참고로 요즘
119920	119.92	한국에서는 대형 기획사에서 만든 대형
122200	122.20	걸그룹들이 화재성을 완전히 그냥
