80	0.08	요즘에 해외 여행 엄청 가시잖아요.
1920	1.92	실제로 해외 관광객 숫자가 역대
3919	3.92	최대치를 찍었는데이 수치를 견인한게
6160	6.16	일본 여행이에요. 엔저 때문에 일본을
8160	8.16	엄청 가지 않았습니까? 사실 일본을
10080	10.08	빼면은 해외 여행 숫자는 오히려
11639	11.64	줄었거든요. 일본이 멱살 자꾸 끌고
13599	13.60	온 겁니다. 원래 동남아도 코로나 때
15480	15.48	빼고는 그동안 계속해서 늘기만 해
17320	17.32	왔는데 작년엔 상당히 많이 줄었어요.
19400	19.40	납치나 강제 취업 같은 이제 취한
21000	21.00	문제가 터진 것도 있고 가신비가
22800	22.80	좋아진 일본에 많이 빼앗긴 것도
24400	24.40	있는데 사실 일본만 늘고 나머지는
26400	26.40	조금 줄었다. 요거는 비교적 최근
28279	28.28	일이고 중장기적으로는 해외 여행이
30320	30.32	골고루 증가해 온 건 맞잖아요. 이런
32200	32.20	흐름을 만드는데 큰 역할을 한 것
34040	34.04	중에 하나가 저가 항공이지 않습니까?
36239	36.24	적가항공 덕분에 비행기를 싸게 탈 수
38520	38.52	있게 되면서 지방 여행 갈 바에는
40520	40.52	해외 여행 가는게 낫다는 말까지 나올
42280	42.28	정도가 되잖아요. 실제로 한국은 저가
44440	44.44	항공 이억률이 굉장히 높습니다.
46199	46.20	국내선 같은 경우는 전체에 63%가
48399	48.40	적가 항공을 탔고 국제선 같은 경우는
50239	50.24	34%가 적가공을 탔는데 둘이
52120	52.12	합치면은 41%가 적항공을 타고
53760	53.76	있거든요. 이게 굉장히 높은 수치라고
55280	55.28	하더라고요. 그만큼이 적가 항공이
56960	56.96	한국의 여행 문화에 상당한 역할을
58640	58.64	해온 것인데 정작이 적가항공사들은
60840	60.84	굉장히 힘든 시기를 겪고 있습니다.
62440	62.44	우리 한국의 적가 항공사가 총 아홉
63960	63.96	개가 있는데이 아홉 개가 싹 다
65799	65.80	적자해요. 특히 제주 항공이랑웨이
67880	67.88	항공이 적자 규모가 크거든요. 제주
69600	69.60	항공이 1,00억 정도, T웨이
71320	71.32	항공이 2,700억 정도가 나왔어요.
73000	73.00	이게 시장은 폭발적으로 성장했고
75080	75.08	이용격도 크게 늘었는데 이런 상황에
77080	77.08	적자를 내고 있다라는 거는이 산업
78759	78.76	전반의 구조에 문제가 있다라는 거라서
80799	80.80	오늘 어떤 문제가 있는지 한번
82159	82.16	알아보려고 합니다.
84495	84.50	[음악]
86159	86.16	적자가 나는 이유는 여러 가지가 있을
88040	88.04	건데 일단은 저가 항공의 아이덴티티인
90680	90.68	저가 판매 자체가 문제가 있는
92439	92.44	상황이에요. 이게 저렴한 덕분에
94119	94.12	소비자의 접근성이 좋아지고 전체적인
96200	96.20	이용객이 늘고 이런 거는 좋은데
97759	97.76	최근에 비용이 많이 오르면서 사실상
100159	100.16	비용이 판매가를 넘어가 버렸거든요.
101960	101.96	마진이 깎이다 못해 마이너스가 나고
103799	103.80	있는데이 정도 비용이 올랐으면 보통
105479	105.48	판매가를 올려야 되잖아요. 근데 올릴
107240	107.24	수가 없어요. 경쟁이 너무 심하거든.
109119	109.12	지금 저가 공사가 너무 많습니다.
110960	110.96	역대급으로 소비자가 늘고 수요가
112640	112.64	늘어도 의미가 없는게 수요보다 공급이
114759	114.76	더 많이 됐습니다. 가격 경쟁 치킨
116719	116.72	게임을 하느라 판매가를 올릴 수가
118600	118.60	없어요. 지금 한국에 적가 공사만
120159	120.16	아홉 개가 있다고 했잖아요. 이게
121600	121.60	인구에 비해서 과할 정도로 많다는
123439	123.44	지적이 있습니다. 인구 대비로는 전
125280	125.28	세계 최상위권이라는 말까지 나와요.
126880	126.88	그니까 참고로 우리보다 인구가 훨씬
128440	128.44	많은 미국도 적간공사가 여덟 개 아홉
130360	130.36	개 정도 있거든요. 그나마 이것도 좀
131760	131.76	줄고 있는 느낌이에요. 심지어 미국은
133680	133.68	우리보다 땅덩이도 훨씬 크단
134959	134.96	말이에요. 그런 미국이랑 우리가
136319	136.32	똑같이 적관공사가 아홉 개가 있다.
138200	138.20	실질적으로 우리가 더 많은 겁니다.
