0	0.00	이 3개 신도시 사전 청약 에 숨어있는 탐정 에 대한 얘기를 좀 해볼
3870	3.87	거에요 이건 강조 에서 잘 얘기해 주시는 분들이 없기 때문에 제가
8160	8.16	말씀드리고 합니다
9269	9.27	이걸 오른 상태로 별 생각없이 사전 청약 의 당첨돼서 건 분야 기다린다
14250	14.25	크게 낭패를 볼 수 있기 때문에 말씀을 드리는 겁니다 아니 그럼 4000
17730	17.73	처녀 하지 말라는 건가요 그건 아니구요
19920	19.92	오히려 저는 3기의 신도시의 천 약 받는걸 굉장히 추천 한 사람이에요
23910	23.91	이런 영상도 만들었죠 다만 사전 청약 의 특성상 여러분이 모르면 좀
27779	27.78	곤란해진 정말 여러분의 최악의 상황을 맞이할 수도 있는 그런 부분들이
31500	31.50	있어서 오늘은 먼저 엄청난 한정될 부터 좀 알고 가자 라는 거에요
36090	36.09	좋아요 한번 꾹 눌러주시구요 시작합니다
45940	45.94	자의 사전 청약은 3기 신도시 많은거 아니에요
48640	48.64	3개 신도시는 9409 만 하구요 3기 신도시 이해해서 따로 한 2만
53800	53.80	세대 이상을 추가를 해서 총 3만 3개 정도를 사전 전 약 하겠다 라고
58870	58.87	4월달에 의미 협정이 됐어요
61059	61.06	좀 됐죠 참고로 말씀드리면 이 3만원은 물량 자체도 그렇게 맛난 거
65560	65.56	아니에요
66190	66.19	예를 들면 수많은 2기 신도시 중의 하나인 동탄 신도시 중에서도 동탄
71350	71.35	2신도시 애만 따로 떼어서 봐도 116,000 세대의 경우는 말이에요
75610	75.61	이 동탄신도시 하나에서 2신도시 만 해도 10만 세대 가 넘는데 여태까지
79630	79.63	이런 2기 신도시 들을 수 많이 분양을 해 왔기 때문에 사실 주택 공급이
84070	84.07	좀 어느 정도는 된 면이 있죠
86380	86.38	지금 사실이 3기 신도시 사전 청약을 하는 것 자체가 앞으로 몇 년간
90250	90.25	공급 절벽이 예정돼 있기 때문에 진짜 분양을 하는 건 아니지만 나중에 몇
95350	95.35	년 지에 할 분양을 미리 어떤 예약을 할 수 있는 제도 같은 걸
100030	100.03	만든거예요 월 사실이 분양 자체가 우리가 선 부장을 하잖아요 아파트를
104680	104.68	짓기 전에 분양을 하죠
106299	106.30	아파트를 게 지어놓고 야 아파트를 분양 하는게 아니에요
109479	109.48	아파트를 짓기 전에 아무것도 없는 땅만 있는 상태에서 일단 분양
113409	113.41	보도합니다
114070	114.07	왜 돈이 없으니까 분양을 해서 여러분이 당첨이 되신 분들이 분양 배경을
118990	118.99	지불을 하죠
119799	119.80	계약금 중도금을 지불하면 그 돈을 가지고 이제 아파트를 올리는 거에요
124750	124.75	사실은 그래서 현재의 천 약체 또 자체가 사실은 사전 분양 이라고 할
129489	129.49	수도 있어요
130179	130.18	원랜 집이 없는데 분양을 하는 거니까 포터의 분양 받고 나서 3년 정도
134739	134.74	후에 입주를 하게 되죠 그래서 그래서 사실은 이걸 선 분야 가는게 많냐
138580	138.58	아파트를 지은 다음에 입주할 때 분양을 하는게 이게 맞지 않냐 라는
143560	143.56	얘기도 사실 많이 나와요
145090	145.09	돌을 먼저 받고 아파트를 짓다보니 까
148120	148.12	하자 있는 아파트도 굉장히 많고 전반적으로 아파트의 질 자체가 떨어질 수
152830	152.83	밖에 없죠
153519	153.52	뭐든 지도를 먼저 주면 교회가 아무리 그렇게 좋게 나오는 경우는 많지
157030	157.03	않았거든요
157660	157.66	그런 식으로 오히려 후 분양을 해야 되는게 아니냐 라고 하는 이 시점에서
160930	160.93	오히려 사전 분양 이라는 재료는 원래도 상당히 사전에 분양하는 현재의
166150	166.15	분양시 전보다 더 빠르게 훨씬 더 먼저 요 분양에 예약을 걸어 놓겠다
171880	171.88	라는 개념이 구요
173230	173.23	이렇게 해서라도 뭔가 분양을 하는 것처럼 보여 줘야 된다는 것
177190	177.19	그렇게 분양 자체는 지금이 13년도 이 14년도 정도의 예정이 되어
181300	181.30	있는데 입주를 이때는 아니죠
183250	183.25	실제로 주택을 취득하는 시점은 이로부터 약 3년 집니다
186640	186.64	여러분이 하시는 모든 천연 게 이런 거예요 하니 13년도 정도의 전 약
190270	190.27	당첨이 됐다
191140	191.14	26년 도 정도의 이 표를 하는 겁니다 이것도 어떻게 보면 3년 뒤를
194950	194.95	이제 예약을 해 놓는 건데
196420	196.42	그보다 또한 2년 전에 또 사전 분양을 하겠다는 거구요
199840	199.84	그 어떤 예약의 예약을 하는 거죠
201640	201.64	제 요런게 이제 사전 분양이 다 정도는 알아 2시고 들으시라고 말씀을
206530	206.53	드렸어요
207280	207.28	자 이 시점을 잘 보시면 첫번째로 여러분이 꼭 아셔야 할게 나오는데
211209	211.21	제약에서 그랬죠
212740	212.74	입주까지 5년 정도 걸릴 수 있다 상태는 여러분 여러분이 지금 사전
217600	217.60	부장을 받는다고 해도 5년 후에 입주를 하실 수 있는 가능성은
222130	222.13	배우 희박합니다 에어 이가 한 거에요 쭈 까지 12년 5년도 너무 긴거
226900	226.90	같은데 12면
228010	228.01	지금 분양 받았는데 12년 웨이트 한다 이게 무슨 말이냐
231790	231.79	어쨌든 본 천 약의 당첨이 돼야 진짜 분양을 받는 거죠
235510	235.51	입 온천 야 그로부터 3년 후 a 줄 아는 거에요 근데 돈 청약을
239950	239.95	실질적으로 이때 할 수가 있느냐 가 이제 문제가 됩니다
244030	244.03	지금 정부의 교회는 이 거에요 지금 화천 약을 하고 한 2 3년 뒤에 0
249040	249.04	분양을 하면 오륙 년 뒤에는 입주할 수 있다
252340	252.34	이게 정부의 계획이 9 설명이 줘 근데 실제로 이런 식으로 진행이 되는
256419	256.42	경우는 거의 없습니다 본 분양을 받으면 3년 뒤 입자는 거 맞아요
260380	260.38	사전 분양을 했을 때 2년 뒤에 본 분양을 할 수 있다
263950	263.95	실제 케이스를 볼까요 다 첫번째 사례 가 밀즈 구해서 2010년에 사전
268450	268.45	분양을 한 적이 있어요 이렇게 처음 하는게 아니에요
270580	270.58	이런식으로 공부해 부족할 때는 미리 하기도 합니다 2010년도에 사전 전
274960	274.96	약을 받아서 당첨이 되셨어요
277150	277.15	이때는 본부장을 13년도 하겠다 즉 사전 분양 후 3년 후에 본부장을
281950	281.95	하겠다 라고 계획이 되어 있었어요
284470	284.47	이때 당첨되신 분들은 당연히 때 분양을 할 줄 알고 있었겠죠
287800	287.80	당연히 그렇게 계획이 되어 있으니까 그때 실제 분양은 언제냐 2018년
291580	291.58	했던 1018년 얼마 안됐죠
293380	293.38	2010년이 사전 분양 되신 분들이 입주를 2018년 한게 아니고 본
298210	298.21	분양을 2018년에 반한다는 것 그럼 사전 분양 부터 본 분양 까지 약
302320	302.32	8년의 공대 겠죠 때 8년 후에 분양 받을 걸 8년 전에 미리 예약을 해
306940	306.94	온 거죠
307510	307.51	실제 사람이다 지금 그럼 2018년에 공부해 받았으면 언제 이 쭈 해요
311560	311.56	3년 후인 2021년 a 쭈 하겠죠 자 그러면 여기에 당첨되신 분들은
316450	316.45	2010 년에 사전 분양으로 당첨이 됐는데 언제 내 집이 된거예요
320680	320.68	2021년 의 무려 11년 후에 입주를 한 거에요
324250	324.25	만약 정부 계획대로 됐으며 13년도 에 분양받아서 16년 도 n 입주를
328600	328.60	했겠죠
329169	329.17	계획 보다 무려 5년이 딜레이가 된겁니다 이런 사례는 특이한 영화
333160	333.16	아니에요 아니 오히려 대부분 이렇습니다
335440	335.44	이본 분양을 계획대로 하는 경우가 하실 더 드물어요 두번째 사는 실행에
339490	339.49	옮겨지고 얘도 사전 분야 하고 본 분양할 때 까 지 5년이 걸렸어요
343570	343.57	갈매 지구에서는 사전 천 약부터 번천 약까지 3년 9개월이 올렸습니다
347590	347.59	이 생애 사례를 봤을 때 사전 분양을 받은 다음부터 입주할 때까지 각각
352000	352.00	11년 8년 7년 정도가 걸리더라
355180	355.18	기본적으로 한 칠팔 년 정도는 걸리더라 하는 거예요 좀 길어지면 십 년이
359050	359.05	넘 울 수가 있고
360070	360.07	자 그런데 이 3기 신도시 의 경우에는 지금 예를 보다 더 이본 분양이
364990	364.99	늦어질 가능성이 더 큰 게 지금
367139	367.14	이게 무슨 기상의 다들 아실 거에요 이 3개 신도시를 본 분양을 하려면
371729	371.73	토지 보상에 잘되요
373680	373.68	국가 소유의 토지가 아닌 남의 딸을 가지고 분양을 할 수는 없죠 일단
377939	377.94	4절 분양을 해 놓는데 본 분양 때가 되면 온전하게 100% 국가 소유의
382979	382.98	토지가 되어 있어야 거기다 아파트를 지으라고 분양을 하겠죠
387120	387.12	예전에는 2 토지 보상 절차가 이렇게 힘들었던 적은 없어요 근데 지금
390900	390.90	3기 신도시 는 위를 힘들어요 엘에이치 때문에 그렇죠
393810	393.81	지금은 유출 개월 됐나요 6개월 지나니까 또 다 잊어 버렸죠 어떻게
397319	397.32	처벌을 받았는지 자 아무튼 이거 때문에 토지를 들이 날리게 않습니다
401729	401.73	졸속 부상 하지 마라 딴 판다 그때 이런 사태가 터졌는데 이거를 국가에서
406740	406.74	강제로 수용하는 것도 모양새가 진짜 안좋아요
410159	410.16	2분들이 이렇게 반대를 하고 규탄 집회를 할 만한 이유가 상당히 지금
413789	413.79	있잖아요
414689	414.69	아무것도 없는데 억지를 부리는 게 아니고 상당한 이유가 있는 상태에서 의
418439	418.44	땅을 팔지 않겠다
419789	419.79	보상 받지 않게 터 라고 지금 시위를 하시기 때문에 이걸 강제로 수용하는
423599	423.60	것도 그림이 상당히 안좋습니다 정부에서 그렇게 함부로 할 수가 없어요
427770	427.77	여기도 그렇고 먹이로 난리가 났죠 3기 신도시 백지와 해야 된다
431759	431.76	토지보상 포착 거부할 것이다 올해 초부터 난리가 나서 지금도 4g 오상의
436409	436.41	굉장히 어려움을 겪고 있단 말이야 그러니까 당연히 어떤 대상에 나와요
439800	439.80	정부의 3기 신도시 주택공급 일정에 차질을 빚을 수 밖에 없는거죠 땅을
444089	444.09	수용하는 데 문제가 있는데 예정대로 계획한 대로 진행할 수 없죠
448680	448.68	사실 저런 문제가 없을 때도 이런 저런 여자 가지 문제가 항상 생입니다
453449	453.45	여러분이 분양 일하는 것 자체를 예정대로 하는 경우 본 적이 있어요 어떤
457409	457.41	아파트가 언제 분 한다더라 라는 얘기가 나오면 기본적으로 이 때 보다 몇
461099	461.10	년 결여 보시면 되요
462300	462.30	이런 특별한 일이 없어 8년 7년 11 년씩 걸리는 입주가 듯이 이런 것
468089	468.09	때문에 본 분양시 점 자체가 늦어진다 말이 훨씬 더 평소보다도 그래서
473129	473.13	사실 지금 상황에서는 여러분들이 사전 분야를 받았을 때 실제로 내가
477089	477.09	입주를 하는 시점은 요 이 국토부의 계획대로 생각하시면 크게 낭패를 볼
481949	481.95	수가 있어요
482789	482.79	정말 힘들어 질 수가 있습니다 4 사전 뭐냐면 내가 분양받아 생각하면
486479	486.48	안되는 거에요
487139	487.14	언젠가 분양을 받을 수 있는 자격을 갖췄다 라고 생각을 해야 되는 거에요
491729	491.73	내가 언젠가 가 한 2 3년 뒤에 가능성은 거의 없다
495419	495.42	지금 상황을 봐서는 이 쪽까지 는 거의 12년 용도가 걸릴 수도 있다는
499500	499.50	거죠 이런 일이 없어도 j 쪽까지 실력이 걸리는데 지금 이런 난리가 난
503879	503.88	상태에서 토지 보상 절차가 점점 늦어지면 12년 걸리는것 절대 불가능한
508589	508.59	일이 아니에요 더 걸릴수도 있어요
510419	510.42	어차피 이번 정부는 어떤 사전 분양 이라는걸 해서 뭔가 분양을 하는
514140	514.14	모양새만 보여주려고 하는 거구요
516240	516.24	실제 분양은 다음 정부나 그 다음 정부에서 하겠죠 사실 지금 정부가
520229	520.23	세우는 계획 자체가 좀 비현실적인 계획이다
522899	522.90	실질적으로 이때 분양을 할 가능성은 거의 제로에 가깝다 라고 생각을
526709	526.71	하시면 됩니다
527550	527.55	그대가 전부야 받는다고 의미 없는 건 아닌데 이쪽 가지는 10년에서 12
532040	532.04	한국 일면 15년 까지도 생각을 하셔야 된다는 거예요 이런 상황에서
535519	535.52	첫번째로 여러분들이 꼭 아셔야 될 점은 이 거구요
538339	538.34	두번째 이 지금 입주가 12년 이유는 이 본 분양 시점이 늦어지는 거
543410	543.41	아니에요 얘기 뭐냐면 자
545810	545.81	이때 분양을 받은 시점부터 뭐가 생겨요 전매제한이 시작되죠
550490	550.49	여러분 지금도 분양 받으시면 뭐 10년간 전매 지아니는 거 있잖아요
553940	553.94	내가 지금 환영 분야 받고 나서 본 동냥을 1 8 9년 뒤에 받았어요
557810	557.81	근데 이 때부터 전매제한이 생겨서 10년 전매제한 기간이 지나면 집을 할
563000	563.00	수 있는 거죠
563690	563.69	그러면 분양 받는데 까지 8 9년 2분 양반은 시점부터 10년 합치면
568279	568.28	연임 거의 19 년 이십 년 가까이 되죠 그래서 두번째 주의사항은
571940	571.94	전매제한이 20 년 정도 걸리는 효과와 비슷하다
575480	575.48	실제 전매제한 은 10년 2조 본 분양을 받은 시점으로 부터 당첨 된
579949	579.95	후로 10년 이지만 여러분이 사전 청약을 받은 시점부터 계산을 해 보면
583819	583.82	이게 이십 년 가까이 될 수 있다
586100	586.10	그대가 사전 천 냥을 받고 나서 20년 정도 후에 이 집을 현금화할 수
590600	590.60	있다 라고 생각을 하셔야 된다는 겁니다
592579	592.58	지금 본 분함을 하는 주택들을 분양을 받았을 때는 그나마 전 매장이 심리
597110	597.11	어린데
597889	597.89	사전 청약 으로 당첨 됐을 때는 거의 는 20년 주에 나 를 험 금
601699	601.70	아에서 이득을 취할 수가 있다는 거죠
604130	604.13	그 전에 집을 팔아서 수익화 를 해서 좀 재테크를 제대로 해 보려고
608120	608.12	하시는 분들께는 이렇게 좋은 방법은 아닙니다
610760	610.76	내가 지금 사전 분양 받으면 양 2004 10 년 정도가 돼야 매도를 할
615079	615.08	수 있을 수도 있다
616220	616.22	그럴 가능성이 지금 낫지 않다 나는거죠 내가 재테크 목적이 크지 않으신
621680	621.68	분들이 야 이게 뭐 그게 생각이 없습니다 보통 제 채널에 보시는 분들은
