80	0.08	어, 보통 몽골 사람이다 하면은
1719	1.72	떠오르는 이미지가 일단은 피지컬이
3480	3.48	상당히 우라마하죠. 무슨 걸음말을
5160	5.16	떼는 순간부터 말을 타고 6포를
7000	7.00	씹으면서 말 타고 신나게 달려요.
8679	8.68	광화랑 초원을 국토의 80%가
10480	10.48	초원이거든요. 중간에 보기 타면은
12360	12.36	타고 있던 말에 젖을 짜서 먹고 말
14240	14.24	위에서 활를 쏘는데 관역이 탁탁
16000	16.00	꽂혀요. 시력 6.0의 매의 눈으로.
17760	17.76	자기가 키우는 사냥매보다 시력이
19359	19.36	좋아. 잘 때는 천막을 치고 살고
21119	21.12	겨울에는 진짜 무지막자하게 춥고. 뭐
22920	22.92	실제로 어떤지는 모르겠지만 그런
24320	24.32	이미지들이 있죠. 근데 요새는
25519	25.52	유목민들도 자동차를 끌기도 하고
27560	27.56	여러모로 현대화가 됐다고 해요. 근데
29480	29.48	이런 목을 지금도 유지하고 있는 얼마
32239	32.24	안 되는 민족 중에 하나가 바로이
33960	33.96	몽골인들인데 실제로 인구의 40%는
36280	36.28	거의 절반이죠. 여전히 유목 생활을
38000	38.00	하고 있어요. 나머지 절반은 수도에서
40000	40.00	도시 생활을 하고 있고 이런 식으로
41760	41.76	몽골의 목축 생활이라는 콘텐츠를
43520	43.52	즐기기 위해서 관광도 많이 가시죠.이
45640	45.64	이 몽골도 도시로 가면은 현대화
47559	47.56	생활을 하고 있거든요. 특히 수도가
49520	49.52	울란 바토르라는 곳인데 최근 몇 년
51840	51.84	여기 여행을 다녀오신 분들이 굉장히
53600	53.60	놀라고 오신다고 해요. 왜냐? 신도시
55199	55.20	쪽으로 나가 보면은 한국일은 너무
56960	56.96	똑같다는 거죠. 특히 한국형 아파트가
58760	58.76	많아지고 있다고 해요.이 아파트
60359	60.36	건설에 한국의 건설사가 많이 들어가서
62239	62.24	그리고 그 주변에는 거리마다 한국형
64280	64.28	편의점이 있습니다. GS나 CU 같은
66000	66.00	것들. 어디를 가든 있어요. 그 장은
67920	67.92	또 이마트에 가서 본다고 하거든요.
69600	69.60	뒤에서 따로 통계를 보여 드리겠지만은
71400	71.40	국봉이 아니고 진짜로 괜찮게 되고
73200	73.20	있어요. 뭐 마트나 편리전만큼 잘
74640	74.64	되는 건 아니지만 빵집인 뚜레주루,
76640	76.64	햄버거집인 롯데리아, 커피집인
78280	78.28	타앤탐스나 카페베니에도 진출해
79880	79.88	있고요. 사실 외식업적으로는
81479	81.48	프랜차이즈보다는 개인이 운영하는
83320	83.32	한식당이 주도하고 있는데이 한식당들이
85320	85.32	인기가 꽤 많다고 해요. 외국의
86759	86.76	음식점 중에서 제일 많은게
88240	88.24	한식당이거든요. 신기하죠? 뒤에서
90079	90.08	얘기하겠지만 다 이유가 있습니다.
91360	91.36	그리고 몽골인들이요. 한국어를
93000	93.00	잘해요. 수도 어디를 가든 한국어
94960	94.96	하시는 분들이 꼭 있어요. 외국인
96399	96.40	중에서 한국어를 제일 잘하는 거는
97840	97.84	몽골인이다. 뭐 요런 얘기가 있을
99320	99.32	정도인데 한국말로 욕을 하면은 다
101000	101.00	알아들어요. 월목까지 우리랑 비슷해
102560	102.56	가지고 진짜 그냥 다 한국인 같다고
104200	104.20	해요.
107280	107.28	보다시피 전반적으로 몽골리 수도에서
109320	109.32	약간 한국의 냄새 뭐랄까 김치 냄새
111520	111.52	같은게 풍기고 있는데 조금 더 자세히
113159	113.16	한번 들여다 볼게요. 일단은이 마트가
114920	114.92	굉장히 잘 되고 있습니다. 현
116200	116.20	시점에서 몽골 최대 규모의 대형
118159	118.16	마트예요. 애매한 규모의 경쟁
119600	119.60	업체들을 도퇴시키면서 몽골인들이 가장
121840	121.84	선호하는 마트가 됐습니다. 지금까지
123320	123.32	세계 점포가 입점이 됐는데 새 점포를
125119	125.12	오픈할 때마다 인파가 엄청 몰린다고
127119	127.12	해요. 안전 사고가 우려될 정도라서
128840	128.84	어느 정도 사람이 차면은 입구를
130280	130.28	막는답니다. 못 들어가게 하려고.
131840	131.84	고작 이마트에 이렇게 열광할 일인가
133800	133.80	싶을 수 있는데 몽골은 인구가 굉장히
135760	135.76	적어요. 그만큼 소매 시장도 작고
137519	137.52	그동안 관련 서비스가 발달하지
139080	139.08	못했어요. 그래서 이마트처럼 거대한
140879	140.88	대형 마트는 몽골인들한테는 첫
142519	142.52	경험이고 신문로 다가올 수 있는
144400	144.40	거죠. 저도 어릴 때 주변에 월마트가
146160	146.16	생겼다. 코스트코가 생겼다고 해
147800	147.80	가지고 놀러갔던 기억이 나거든요.
149360	149.36	특히 우리도 코스트코에서 수입품을
151040	151.04	많이 접하고 있는데이 몽골에서도
152680	152.68	이마트를 통해서 한국산 물건을 접하고
154879	154.88	있어요. 실제로 전체 상품 중에
156280	156.28	30% 정도가 한국산이에요. 한국산이
158319	158.32	공급이 많이 되고 있다는 거는 그만큼
160280	160.28	수요가 있다는 거죠. 이마트가 이런
161879	161.88	수요를 충족시켜 주는 유통 경로의
163800	163.80	역할을 하고 있는 건데 그리고
165080	165.08	이마트는 일종의 종합 쇼핑몰 역할을
166920	166.92	해요. 장도 보고 밥도 먹고 놀거리도
169040	169.04	즐길 수 있는데이 원스톱 쇼핑은
170920	170.92	몽골인들의 정서에도 잘 맞아요. 늘
172760	172.76	이동하느라 바빴던 유목민의 DNA가
174720	174.72	남아 있어서 빠르고 편리한 걸
176239	176.24	좋아한대요. 뭐 이런게 잘 맞지
177640	177.64	않았을까 이런 얘기를 하더라고요.
178879	178.88	다음으로 편의점 역시 신문의 전파
180959	180.96	역할을 하고 있는데 CU 같은 경우는
182840	182.84	작년에 이미 점포가 200개를
184319	184.32	찍었어요. 점유율이 한 70%가
186000	186.00	나오면서 압도적으로 1등을 선점한
187920	187.92	상태고요.이 이 한국형 편의점이
189400	189.40	이렇게 빠르게 공급이 된다는 거는
190840	190.84	그만큼 수요에서 반응이 오고 있다는
192640	192.64	거죠. 아직도 공급에 비해 소요가
194239	194.24	많다고 보는게 전포 하나당 손님의
196159	196.16	수가 한국에서 세 배래요. 더 성장할
197720	197.72	여지가 있는 거예요. 한국의 식품들을
199400	199.40	접할 수 있는 것도 장점이고 무엇보다
201040	201.04	간편하게 끼니를 때울 수 있는
202280	202.28	편의점을 몽골인들이 편하게 생각한다고
204200	204.20	해요. 워낙에 빠르고 간편한 걸
205560	205.56	선호하다 보니까 보시면 전체적으로
208200	208.20	소매량 유통, 외식업 요런 쪽으로
210319	210.32	한국산이 빚집고 들어가는 느낌인데
