160	0.16	어떤 색 좋아하세요라고 물어보면이
2159	2.16	색깔로 대답하는 사람 단 한 번도 본
4120	4.12	적이 없습니다. 근데 디자인을 예쁘게
5839	5.84	만들어 가면 있어서이 색깔이 제일
7680	7.68	중요하거든요. 오늘 확실하게 알려
9880	9.88	드릴게요. 안녕하세요. 17년차 모션
12120	12.12	그래픽 디자이너 존코바입니다. 자,
14280	14.28	디자인에서 가장 큰 첫 인상을 준게
17119	17.12	뭔지 아세요? 바로 컬러죠. 우리가
19160	19.16	딱 봤을 때는 어떤 글자나 뭐 어떤
21400	21.40	형태나 이런 것보다도 가장 먼저
23400	23.40	색깔, 컬러를 먼저 인식을 하거든요.
25920	25.92	사실 여러분들이 뭘 만들 때 어떤
28480	28.48	색을 넣는지, 어떤 색이 예쁜지 이런
31000	31.00	걸 잘 모른다면은 그런 이해도가 아예
33239	33.24	없다면 AI한테 작업을 시키건 사람을
36320	36.32	고용해서 시키건 내가 직접 작업을
38040	38.04	해도요. 만족스러운 결과물을 얻기가
40160	40.16	어려울 거예요. 제가 정말 많은
41840	41.84	분들을 봐았지만 어떤 색을 사용해서
44000	44.00	시작해야 될지조차도 모르세요. 아니면
46640	46.64	뭘 만든다고 해도 마치 그냥
48559	48.56	무지개처럼 색을 무조건 많이 넣어야
51320	51.32	열심히 했고 괜찮다고 생각하시는
53320	53.32	분들도 많았고요. 본인이 색을 넣기만
55440	55.44	하면 이상하대요. 어때요? 요런
56840	56.84	이미지들을 보면 좀 문제점이 뭔지
59160	59.16	느껴지시나요? 제가 볼 때는요.
61239	61.24	바로이 색깔이 없어서 그렇습니다.
63280	63.28	중립색. 한색이나 난색 등 특정
66240	66.24	채도를 가지고 있지 않은 색을 우리는
68040	68.04	중립색이라고 합니다. 뉴추럴
69560	69.56	컬러라고도 하죠. 이게 사실 어떤 뭐
71439	71.44	색이라기보다는 그냥 빛, 어떤 명도의
73680	73.68	높낮지에 가까운 정도인데이 단순하게
76400	76.40	보면요. 사실 무체색과 비슷합니다.
78479	78.48	근접하지만 조금 달라요. 현실에서
80720	80.72	주로 되게 많이 쓰 있는데 여러분들
82400	82.40	지금 바로 보일 겁니다. 인테리어
84079	84.08	수납장이나 벽이나 가장 많이 쓰이
86200	86.20	있는게 바로이 중립색입니다. 뭐 완전
