80	0.08	최근에 티온이랑 위매프가 난리가
2120	2.12	났죠. 지금쯤 내용은 다 아실 거라
4040	4.04	간단하게 요약을 하자면은이 티온이랑
5920	5.92	위매프는 오픈 마켓이고 판매자들이
7839	7.84	입점을 해서 다양한 물건을 팔고
9599	9.60	있는데 만약에 내가 팀원에서 물건을
11799	11.80	사면은이 돈이 판매자한테 바로 꽂치진
14120	14.12	않거든요. 일단은 팀원한테 갔다가
16279	16.28	자기들 목소로 수수료를 떼고요.
17920	17.92	나중에 한 챔 뒤에 정산을 해 가지고
19960	19.96	판매자한테 넘기는 구조예요. 근데
21600	21.60	지금이 정산을 안 해 줘 가지고
23039	23.04	문제가 터진 거죠. 판매자들은 돈을
24840	24.84	못 받으니까 물건이라도 지켜야 된다고
26840	26.84	나오면서 구매자한테 물건을 안 보내고
29000	29.00	있습니다. 자기들 멋대로 구매 취소를
31039	31.04	걸고 있어요. 구매자 입장에서는
32559	32.56	짜증이 나죠. 난 이미 돈을 뱉었는데
34520	34.52	돈만 내고 물건을 못 받는 거예요.
36040	36.04	아 그러면 돈이라도 환불이 되면은
37559	37.56	모르겠는데 그것도 아니에요. 환불은
39399	39.40	판매자가 아니라 팀온 위매프한테
41399	41.40	받아야 되는데 애들이 지금 돈이 없어
43160	43.16	가지고 환불이 잘 안 되고 있는
44480	44.48	거죠. 그래서 지금 한불 받겠다고
45840	45.84	본사가 가지고 새벽까지 줄수고
47399	47.40	그러잖아요. 아 살다 살다 환불런
49000	49.00	하게 될 줄 누가 알았겠어요? 대충
50399	50.40	큰 줄기는 이런 상황인데 이유를 조금
52280	52.28	알고 싶은 거예요. 대체 뭐가
53840	53.84	어디서부터 잘못돼 가지고 이리
55559	55.56	이지경까지 오게 됐냐. 오늘은 이거를
57199	57.20	조금 알아봤거든요.
60960	60.96	사실 이게 티온이나 위메포도 문제지만
63039	63.04	진짜 문제는 모기업인 큐텐이죠.이
65080	65.08	큐텐의 대표가 구형배라는 사람인데
67000	67.00	지금은 민심이 바닥보다 밑에
68560	68.56	있잖아요. 매월 뚜껑 따고 밑에
70200	70.20	들어가 있어요. 닌자 거북기처럼.
71880	71.88	근데 한 15년 전까지만 해도
73640	73.64	이미지가 이렇지 않았거든요. 원래는
75360	75.36	초대박을 친 사업가였어요. 뭐
77000	77.00	한국에서야 구형배가 누구십니까? 할
78720	78.72	수 있는데 원래 뭐 전자산거의 인터넷
80520	80.52	쇼핑몰 커머스 뭐 이쪽에서는
82040	82.04	입지전적인 인물이었어요.이 구형배
83799	83.80	대표가 서울대 자원 공학가를
85320	85.32	나왔는데이 전공을 살려 가지고 실제로
87560	87.56	자원 쪽에서 일을 하거든요. 원래는
89159	89.16	유전 개발 쪽에서 일을 했죠. 여기
90799	90.80	석유가 있나 없나 한 번씩 땅을 쥐어
92600	92.60	짜보고 뭐 이런 일을 한 거예요.
93920	93.92	업무 특성상 외국으로 많이 돌았고요.
95720	95.72	그러다가 나중에 한국으로 들어오게
97280	97.28	되는데 이때가 인터넷 쇼핑몰이라는게
99079	99.08	이제 막 생되거든요. 이때 구형배
100759	100.76	대표가 들어간 회사가 인터파크예요.
102600	102.60	당시에 인터파크가 산내 벤처 사업으로
104799	104.80	경매 사이트를 하나 만들었는데 이거를
106600	106.60	구형 배대표가 끌게 되거든요. 아마도
108479	108.48	옥션을 의식해서 만들지 않았을까
110000	110.00	싶어요. 옥션이 먼저 경매 사이트로
111880	111.88	잘됐으니까. 어쨌든 그렇게 만들어진게
114000	114.00	구스닥이라는 사이트인데이 구스닥이
115759	115.76	나중에 뭐가 되냐면은 지금의 지마켓이
117759	117.76	됩니다.이 지마켓으로 바꾸고 나서는
119479	119.48	경매만 하지 않았고요. 오픈 마켓으로
121280	121.28	방향을 조금 틀게 되면서 판매자들이
123079	123.08	입점을 해서 물건을 팔게 됩니다.
124600	124.60	그리고 이게 엄청 잘돼 가지고
126079	126.08	앞서가고 있던 옥션을 제치고 업계
128160	128.16	1등을 찍게 됩니다. 바로이 성과를
129800	129.80	등에 얻고 상장까지 하게 되고요.
131599	131.60	상장도 한국이 아니라 미국에 나스닥에
133480	133.48	상장을 했어요. 구스닥을 나스닥에
135120	135.12	상장을 한 거죠. 상장하고 나서는
136959	136.96	회사를 고점에 팔게 되는데 이때
138760	138.76	이거를 고점에 산게 이베이죠. 당시에
140680	140.68	뭐 전자 상관에 부미다 모다 해
142160	142.16	가지고 아주 좋은 타이밍에 성공적인
144239	144.24	엑시트를 하게 됩니다. 그야말로
145599	145.60	초대박의 신화를 쓴 거예요.
147040	147.04	여기까지만 딱 했으면은 멋대가리
148879	148.88	미쳐버린 형님으로 남았겠죠. 근데
150560	150.56	문제가 이때 이제 맛을 봤잖아요.
152239	152.24	맛을 본게 문제예요. 시식으로 딱
153800	153.80	한번 해 본게 작금의 사태까지 이어진
155760	155.76	겁니다. 그 한번 재미를 봤으니까 또
157480	157.48	보고 싶을 거 아니에요. 욕심을 내기
159040	159.04	시작합니다. 그 다만 원래 했던 방식
161159	161.16	그대로 할 순 없었죠. 왜냐면 경업
