160	0.16	금리를 1%로 내린다는 거는 코로나
3040	3.04	금리예요. 거의 제로 금리 가까이
4560	4.56	간다는 얘기고 결국 요동수성의 폭증
7160	7.16	수준으로 이어질 것이다. 예전 코로나
9440	9.44	때 증가율이 있죠. 돈을 마구
11480	11.48	풀겠다. 그 와중에도 환율이
13799	13.80	1,500원을 넘으려고 하는 걸 보면
15799	15.80	달러 가치도 빠르게 하락을 하지만
18000	18.00	원하의 가치가 너무 빠르게 하락을
19920	19.92	하니까이 추락하는 달러의 속도를
22400	22.40	넘어서서 추락을 하고 있다는
23400	23.40	거잖아요. 보유세가 올라가면 그대로
25760	25.76	월세에 반영이 됩니다. 그럼 이게
27480	27.48	1%니까 작아 보이잖아요. 보유세
29240	29.24	1%가 오르면 월세가 1% 오르는게
31080	31.08	아니에요. 월세 지금 얼마 오른
32480	32.48	거예요? 50% 오른 겁니다. 그니까
33879	33.88	매매가가 오르는 것만 걱정하시는데
35640	35.64	매매가가 올라서 너무 비싸져서 집을
38000	38.00	못 산다면 월세가 오르면 돈을 못
40120	40.12	모아서 집을 사기가 더더욱
42000	42.00	어려워지면서 대부분의 선진국처럼
44239	44.24	대다수의 섬이냐 중산층은 월세에
46000	46.00	거주하고 자산가들만 내 집을 가지는
48800	48.80	보면 이게 모든 선진국들이 겪었었던
50760	50.76	아주 자연스러운 과정이라고 보이기도
52320	52.32	합니다. 지방은 공급 대책을 발표할
54960	54.96	필요가 없어요. 알아서 공급을 하기
56239	56.24	때문에 내비 두면 과인 공급이
57879	57.88	일어나기 때문에 오히려 과인 공급을
59440	59.44	막아야지 공급 대책을 짤 필요가
60840	60.84	없어요. 공급 대책이 발표가 됐다.
62079	62.08	그럼 무조건 어디에 발표를 하는
63440	63.44	거예요? 수도권에 어떻게 공급을 할
65400	65.40	건지에 대한 대책을 발표하는 거예요.
67040	67.04	지방 공급 대책이라는 거 없습니다.
68640	68.64	수도권은 기업이 늘어나고 일자리가
70000	70.00	늘어나는 동안 지방은 계속 아파트만
71840	71.84	늘어나죠. 양극화가 될 수밖에 없죠.
73720	73.72	예전에는 철도가 훨씬 좀 중요했다면
75400	75.40	요즘은 점점 더 도로 교통이
76720	76.72	중요해지고 있어요. 기본적으로
78000	78.00	부자들일수록 철도를 이용하기를 원치
80320	80.32	않아요. 싫어합니다. 잘 생각해 보면
82159	82.16	우리도 부자가 되면 철도 안 탈 것
84079	84.08	같은데 지하철
91045	91.05	[음악]
96320	96.32	2026년 부동산 시장 전망 첫
98759	98.76	번째는 집값 상승 본격합니다.
101320	101.32	올해부터는 집값 상승이 본격화된다.
104240	104.24	아니, 24년, 25년에도 집값이
106600	106.60	본격적으로 상승을 한 것 같은데 이제
109079	109.08	와서 상승이 본격화된다면 뭐 작년,
111920	111.92	재작년보다 더 오른다는 말입니까?
114159	114.16	네, 100% 확신할 순 없겠지만
115840	115.84	올해에는 정말 큰 변수가 있어요.
117680	117.68	바로 미국 연준 의장이 교체된다는
121079	121.08	겁니다.이 트럼프 대통령이 우리가 잘
123360	123.36	알고 있는 재론 파월 미연준 의장을
126280	126.28	뭐 해임하겠다 하면서 둘이 많이
127960	127.96	싸웠잖아요. 트럼프는 금리를 내려라.
130080	130.08	파월은 거기에 따르지 않았고 원래
132000	132.00	연준 의장은 대통령 지시에 따르는
134200	134.20	자리는 아니에요. 독립성이 있기
135840	135.84	때문에. 그래서이 말 안 듣는 연준
137519	137.52	의장을 트럼프가 경지를 하는 거냐
139480	139.48	그건 아니고요. 임기가 26년
141480	141.48	5월까지입니다. 얼마 안 남았어요.
143560	143.56	8년간 미연준 의장을 꾸준히 하고
146480	146.48	있어서 사실 우리가 대한민국 부동산이
148959	148.96	난리가 나고 난 후부터는 항상 같은
151440	151.44	연준 의장이었는데 이분이 바뀐다는
153400	153.40	거예요. 미국 연준 의장이 바뀌는
155680	155.68	거랑 집값 상승이 본격화되는 거랑은
158280	158.28	무슨 상관이 있나요? 자, 아시다시피
160280	160.28	트럼프 대통령은 금리를 1%로
162200	162.20	내려라고 항상 압박을 하고 있어요.
164720	164.72	자, 그런데 올해 5월에 파월 의장이
166680	166.68	임기를 마치면 트럼프 대통령이 후임
169400	169.40	연준 의장을 발표해요. 이분이 결정을
171480	171.48	합니다. 다음 의장을. 그래서 지금
173280	173.28	거론되는 가장 강력한 후보가 케빈
175879	175.88	해시이라는 사람입니다. 현재 백악간
177680	177.68	경제정책 보좌관겸 국가 경제위원회
180560	180.56	위원장을 경하고 있는 분이 이분이
182599	182.60	이제 케빈 해시이라는 분인데
184280	184.28	이분입니다. 이분. 이분도 그렇고
186360	186.36	이분 위에 거론되고 있는 다른 세
188360	188.36	명의 인물까지 총 네분의 후보가 사실
191080	191.08	다 트럼프 대통령의이 정책을 내가
193920	193.92	성실하게 수행하겠다라고 입장을 밝히고
196040	196.04	있어서 뭐 연준의 독립성이 훼손되는게
198360	198.36	아니냐 트럼프 대통령의 지시를 사실상
200480	200.48	수행하는 기관이 되는게 아니냐라는
202440	202.44	지금 비판도 있는데 트럼프가 그런 걸
204760	204.76	신경 쓰는 사람이 아니죠. 또
206159	206.16	비판하려면 해. 난 내 맘대로 할
207879	207.88	거야라는 주의잖아요. 그래서 해시을
209599	209.60	임명하든 다른 사람들을 임명하든 이걸
212120	212.12	해 줄 수 있는 사람으로 반드시
214360	214.36	임명을 할 거고 임명 후에도 계속
216159	216.16	압박을 할 거예요. 물론 임명 후회는
217799	217.80	독립성이 생기기 때문에 트럼프
