80	0.08	[음악]
1480	1.48	300만 원짜리 인트로입니다 와 아니
4160	4.16	유튜브 인트로를 이렇게 만들어야 돼
5920	5.92	이거 얼마 받아야 돼 솔직히 몇백
7319	7.32	받아야 돼 근데 진짜이 정도는 해야
9000	9.00	방송국에 솔직히 갈 수 있죠 어 여기
10719	10.72	느낌 어때 깔끔하네 유튜브에서는 짧고
13120	13.12	깔끔해야 돼 여기까지 올라오지 못하는
15120	15.12	분들이 너무 많아 안녕하세요 모션
17480	17.48	그래픽 디자이너 존코바 있니다 그리고
19119	19.12	여기는 람지 있니다 지난번에 우리
21560	21.56	같이 일러스트 풍에 게임 리뷰를
23359	23.36	했었죠 근데 오늘은요 조금 다른 거를
25880	25.88	한번 같이 리뷰를 해 보려고 하는데
27599	27.60	제가 디자이너로 방송국을 거의 12년
29960	29.96	정도를 다녔습니다 방송국에 다니다
31800	31.80	보면 타이틀 같은 거 많이 보잖아
33200	33.20	그래서 오늘은 방송국 타이틀이 아니라
35559	35.56	유튜브에 있는 인트로 합니다 유튜브는
38079	38.08	타이틀이라고 안해 그 왜 그런지
39559	39.56	모르겠는데 내가 생각할 때는 타이틀은
41399	41.40	좀 무거운 느낌 근데 인트로는 가볍나
43960	43.96	그렇지 약간 가벼운 느낌이지 그래서
45719	45.72	제가 유튜브를 많이 보다 보니까 이걸
47559	47.56	평가하고 싶다는 생각을 조금 했단
49399	49.40	말이죠 사실 뭐 우리 정도 경력이면
51120	51.12	평가해도 되잖아 감히 너는 좀 안
53000	53.00	되는데 나 할 수
55320	55.32	있어 처음 만났을 때는 그랬지 지금은
58160	58.16	성장했죠 아 그 에서부터 맞지 문접
61079	61.08	볼 때 만났잖아 어 맞아 아 솔직히
63519	63.52	오빠 떨어질 줄
65560	65.56	알았어 첫 번째 정부로고 알아요
68400	68.40	정부로 정보로는 이런
71119	71.12	인트로
72720	72.72	우와 뭐야 귀여운데이 인트로 괜찮지
76119	76.12	이게 자카 애니메이션이죠 너무 잘
78000	78.00	했더라고 너무 잘했다이 분위기에
79920	79.92	어울리는 거 같아 봤을 때 어
81320	81.32	매력적이다 게다가 색깔도 너무 채도가
83520	83.52	강하지 않고 파스텔톤이 아아 그리고
86000	86.00	이거 한땀한땀 그린게 이게 유튜브에서
88200	88.20	나올 수준인가요 정도 수 수님은
90240	90.24	솔직히 말해서 모션 그래픽이나
91799	91.80	애니메이션에 몸을 담았던 사람이겠지
93920	93.92	아무래도 뭐 아쉬운 포인트 있나
95360	95.36	솔직히 나는 없어 뒤에 있는 폰트
97000	97.00	정도 근데 이게이 채널이 진짜 무슨
99000	99.00	다큐멘터리처럼 그런 채널 아니잖아
100920	100.92	그러니까 그냥 나는 괜찮은 거 같아
102799	102.80	내셔널 지오그래피 오마주한 센스까지
104680	104.68	그리고 이게 지금 인트로가 되게
106079	106.08	짧잖아 유튜브는 짧은게 좋더라
108439	108.44	유튜브는 길면 사실 스킵하지 여기
110719	110.72	솔직히 좀 화려하긴 하거든 배경이 내
112399	112.40	기준에서는 근데 뭔가 어울려 되게
114920	114.92	위트 있는 거 같아 이런 캐릭터만
117119	117.12	봐도 너무 디테일하지 사실이 장면만
118920	118.92	보면은 솔직히 애니메이션의 한
120719	120.72	장면이라고 생각이 들어 가지고 얜 좀
122880	122.88	민 각게 있는 해 이런 캐릭터의 이런
124640	124.64	입모양은 근데 이게 유튜브에는 어울려
