0	0.00	얼마 전 1기 신도시 특별법 국회
1760	1.76	본회의 통과 소식을 전해 드리기도
3360	3.36	했었는데 어느도 1기 신도시 재건축의
5359	5.36	시대가 실제로 눈앞으로 다가오고
6799	6.80	있어요 그 1기 신도시들 중에서 가장
9160	9.16	많은 단지가 재건축에 뛰어들 곳이
11320	11.32	바로 분당이 있죠 분당에는 정말
13280	13.28	수많은 재건축 추진 단지들이 있습니다
15599	15.60	분당 전체에 존재하는 단지들의 거의
17920	17.92	절반 정도가 지금 재건축을 추진하고
20199	20.20	있다고 보시면 됩니다 엄청나게 많죠
22199	22.20	한 번에 다 재건축하는 건 말도 안
24160	24.16	되기 때문에 그 순서를 정하게 될
26039	26.04	거고 그 순서가 매우 중요할 거예요
28240	28.24	분당에 그냥 어디가 재건축한데 그건
30480	30.48	그렇게 중요하지 않아요 단순히
31599	31.60	재건축을 한다 뭐 추진 위원이 있다
33760	33.76	이건 이제 너무 많습니다 그중에
35399	35.40	어디가 1 사업성이 좋고 2 첫 번째
38200	38.20	재고 충이나 이게 중요하겠죠 사업성
40280	40.28	좋은 곳들도 많습니다 가장 어려운
42480	42.48	조건은 뭐예요 첫 번째냐 분당에서 첫
44760	44.76	번째로 하는 재건축이 있냐가 가장
46760	46.76	어려운 조건이죠 요걸 만족하는 단지를
48879	48.88	골라내는게 지금부터 중요한 거예요
50920	50.92	어느 단지가 재건축이 된는데 거기
52480	52.48	사야겠다 잘못하면 20년 30년
54640	54.64	걸립니다 우리는 5년에서 10년 내에
56760	56.76	끝날 수 있는 사업성도 좋아서
58480	58.48	분담금도 거의 내지 않을 만한 그런
60680	60.68	단지를 잘 찾아내야 되는 겁니다이
63120	63.12	조건에 해당하는 단지들은 제가 한 열
65479	65.48	곳 정도 정리를 해둔 강의도 들으실
67799	67.80	수 있겠지만 이런 거 안 들어봐도
69680	69.68	뭔가 상당히 강력해 보이는 단지가 한
72080	72.08	군데 있어요 재건축 동의율이 92%
75280	75.28	분당 전체에서 1위인 건 당연하고
77360	77.36	전국의 모든 일기 신도시들 중에서도
79640	79.64	동의율 1위인 곳이 있다면 그러면서
81799	81.80	용적률도 140% 정도라서 1기
84799	84.80	신도시 특별법으로 용적률 굳이 안
87240	87.24	올려도 사업성이 충분히 나오고 아
89560	89.56	당연히 특별법 적용시켜 주면 더
91320	91.32	즐겁게 재건축할 수 있겠는데 싶은
93560	93.56	분당 1호 재건축 강력한 후보를 오늘
96560	96.56	한 군데 여러분께 소개드려
105320	105.32	보겠습니다 자 안녕하세요 여러분
107240	107.24	모드의 부동산입니다 일단 운당 1호
109840	109.84	재건축이 되는게 왜 그렇게 중요한
112000	112.00	건데부터 한번 생각을 해 보겠습니다
113680	113.68	그 제가 예전에 찍었던 세상에서 가장
115640	115.64	빠르게 재건축되는 지역 세 곳 이런
117719	117.72	영상에서이 세 곳 중에 한 곳으로
119360	119.36	분당을 봤었어요 그러면서 제가 분당에
121759	121.76	2호 재건축 3호 4호 5호 이런 거
124360	124.36	말고 1호 재건축이 되는게 엄청난
127079	127.08	의미를 갖는다 정말 중요하다라고
129360	129.36	말씀을 드렸었어요이 세 질바 세상에서
131480	131.48	제일 빠른 재건축이 가능한 지역이
133760	133.76	분당이 한데 그 중에서도 사실은 1호
136080	136.08	재건축 또는 한 2호 정도 재건축이
138319	138.32	돼야 진짜 빠른 재건축이 그 뒤에 3
140959	140.96	4 5 6 7 8호 재건축이 쭉 있을
144480	144.48	텐데이 친구들은 그렇게까지 되게 빠른
146920	146.92	재건축이다 하기에는 좀 우리가 있더라
149160	149.16	상당히 속 도가 기체 될 수밖에 없다
151560	151.56	1호 2호만 속전 속결로 마치
154080	154.08	과천에서 5년 7년 8년 만에
