160	0.16	요새 기름값이 살발하죠. 돈 번도하고
2080	2.08	오가는 출퇴근길에 돈이 세니까 애
3919	3.92	속이 쓰라려. 뭐 원유, 원자재,
5960	5.96	동산물, 노동력까지 가격이 다
7359	7.36	오르니까 전체적으로 소비자 물가가 다
9480	9.48	올랐어요. [음악] 미국도 물가
10759	10.76	상승률이 금융위기 1회 최고예요.
12799	12.80	미국에도 다이소 같은 천양 마트가
14559	14.56	있는데 30년 만에 처음으로 1달러가
16800	16.80	넘는 제품이 출시가 됐다고 해요.
18240	18.24	유럽도 상황은 같아요. 특히 유럽의
20240	20.24	맹주인 독일은 동소독을 통일한다고 돈
22320	22.32	직어내던 그때 이후로 30년 만에
24320	24.32	최고치를 찍었어요. 연준에서도
26320	26.32	인플레이션은 일시적인 현상이라고
27960	27.96	했다가 생각보다 인플레가 힘세고 오래
30320	30.32	갈 것 같다고 말을 바꿨어요.
31800	31.80	사람들이 슬슬 불안해지는 거죠. 아,
33600	33.60	연준 저것들 말 바꾸는 거 조금
35120	35.12	불안한데 이거 믿어도 되는 건가?
36800	36.80	돈을 그렇게 찍어내더니 결국은 진짜로
38600	38.60	베네소엘라 되는 건가? 이런 공포
40120	40.12	심리가 살짝 있고 이런 분위기를
41879	41.88	타면서 잭도시란 양반이 뭐라 그러냐?
44120	44.12	전 세계가 초인플레를 겪을 거다.이
46559	46.56	사람이 트위터 창업자거든요. 일론
48199	48.20	머스크도 거들고 있어요. [음악]
49520	49.52	문제는이 양반들이 코인 상해자라는
51320	51.32	거죠. 발언의 의도가 조금은 순수한
53239	53.24	거 같지가 않은게 초인플레로 화폐가
55520	55.52	휴지가 된다는 믿음이 퍼지면 코인으로
57600	57.60	투자가 몰리겠죠. 자기들이 하는
59320	59.32	코인판 키우려고 선동하는 거 아니냐?
61280	61.28	요런 의심을 하는 목소리가 또 있고
63280	63.28	사실 전 세계가 초인플레면은 세상이
65280	65.28	망한다는 말인데 조금은 냉정하게
67240	67.24	바라볼 필요가 있을 것 같아요.
68640	68.64	그래서 오늘은 최근에 인플레이션에
70439	70.44	대해서 알아보겠습니다.
74479	74.48	자, 최근에 상품을 만들 때 들어가는
76320	76.32	비용이 오르고 그 상품을 구매하는
78439	78.44	물가가 오르면서 실물 경제 관련
80680	80.68	물가가 올랐어요.이 서민들은 소득의
82840	82.84	대부분을 식료품, 생필품, 임대료,
85280	85.28	교통비에 다 쓰다 보니까 소비자 물가
87280	87.28	상승이 급소를 때리고 있고요. 보통
88799	88.80	자산 가격 폭등이 부자를 더 부자로
90759	90.76	만드는 부익보를 소비자 물가 상승은
92720	92.72	비닉밴을 더 유발한다고 할 수 있는데
94759	94.76	왜 소비자 물가가 오르냐? 일단
96399	96.40	코로나가 처음 터졌을 때 각국의
98079	98.08	정부가 뭘 했죠? 봉쇄를 했죠.
99840	99.84	나라문 걸어 자영업자들 쉬다내리고
101920	101.92	국민들은 집밖으로 안 나왔어요.이
103799	103.80	소비라는 경제 생활이 정지가 된
105640	105.64	거죠. 시장 전체에서 수요가
107399	107.40	증가됐어요. 수요가 없으면 물가가
